# profile_file data/benchmark_02_collapsar_disk_funnel.dat
# sigma_table data/sigma_nuN_CC_GBW.dat
# Enu_GeV 1e+12
# sigma_cm2_interpolated 1.64167e-30
# r_cm rho_gcm3 tau survival
5.94645e+08 6748.44 2.12999e+06 0
5.96933e+08 6678.89 2.1148e+06 0
5.99229e+08 6610.04 2.09972e+06 0
6.01533e+08 6541.88 2.08474e+06 0
6.03847e+08 6474.4 2.06986e+06 0
6.0617e+08 6407.6 2.05506e+06 0
6.08501e+08 6341.46 2.04037e+06 0
6.10842e+08 6276 2.02577e+06 0
6.13191e+08 6211.19 2.01127e+06 0
6.1555e+08 6147.03 1.99686e+06 0
6.17917e+08 6083.51 1.98255e+06 0
6.20294e+08 6020.63 1.96833e+06 0
6.2268e+08 5958.39 1.9542e+06 0
6.25075e+08 5896.77 1.94016e+06 0
6.27479e+08 5835.76 1.92622e+06 0
6.29892e+08 5775.38 1.91237e+06 0
6.32315e+08 5715.6 1.89861e+06 0
6.34747e+08 5656.42 1.88494e+06 0
6.37189e+08 5597.83 1.87135e+06 0
6.3964e+08 5539.84 1.85786e+06 0
6.421e+08 5482.43 1.84446e+06 0
6.4457e+08 5425.59 1.83114e+06 0
6.47049e+08 5369.33 1.81791e+06 0
6.49537e+08 5313.64 1.80477e+06 0
6.52036e+08 5258.5 1.79171e+06 0
6.54544e+08 5203.93 1.77874e+06 0
6.57061e+08 5149.9 1.76586e+06 0
6.59589e+08 5096.41 1.75305e+06 0
6.62125e+08 5043.47 1.74034e+06 0
6.64672e+08 4991.06 1.72771e+06 0
6.67229e+08 4939.18 1.71516e+06 0
6.69795e+08 4887.82 1.70269e+06 0
6.72371e+08 4836.98 1.69031e+06 0
6.74957e+08 4786.65 1.67801e+06 0
6.77554e+08 4736.83 1.66578e+06 0
6.8016e+08 4687.51 1.65364e+06 0
6.82776e+08 4638.69 1.64158e+06 0
6.85402e+08 4590.37 1.6296e+06 0
6.88038e+08 4542.53 1.6177e+06 0
6.90685e+08 4495.17 1.60588e+06 0
6.93341e+08 4448.3 1.59413e+06 0
6.96008e+08 4401.89 1.58247e+06 0
6.98685e+08 4355.96 1.57088e+06 0
7.01372e+08 4310.49 1.55937e+06 0
7.0407e+08 4265.48 1.54793e+06 0
7.06778e+08 4220.93 1.53657e+06 0
7.09497e+08 4176.83 1.52528e+06 0
7.12226e+08 4133.17 1.51407e+06 0
7.14965e+08 4089.96 1.50294e+06 0
7.17715e+08 4047.18 1.49188e+06 0
7.20475e+08 4004.84 1.48089e+06 0
7.23247e+08 3962.93 1.46997e+06 0
7.26028e+08 3921.44 1.45913e+06 0
7.28821e+08 3880.37 1.44836e+06 0
7.31624e+08 3839.71 1.43767e+06 0
7.34438e+08 3799.47 1.42704e+06 0
7.37263e+08 3759.64 1.41648e+06 0
7.40099e+08 3720.21 1.406e+06 0
7.42946e+08 3681.19 1.39558e+06 0
7.45803e+08 3642.55 1.38524e+06 0
7.48672e+08 3604.32 1.37496e+06 0
7.51551e+08 3566.46 1.36476e+06 0
7.54442e+08 3529 1.35462e+06 0
7.57344e+08 3491.91 1.34454e+06 0
7.60257e+08 3455.2 1.33454e+06 0
7.63181e+08 3418.87 1.32461e+06 0
7.66116e+08 3382.9 1.31474e+06 0
7.69063e+08 3347.3 1.30493e+06 0
7.72021e+08 3312.06 1.2952e+06 0
7.74991e+08 3277.18 1.28552e+06 0
7.77971e+08 3242.65 1.27592e+06 0
7.80964e+08 3208.48 1.26637e+06 0
7.83968e+08 3174.65 1.2569e+06 0
7.86983e+08 3141.17 1.24748e+06 0
7.9001e+08 3108.03 1.23813e+06 0
7.93049e+08 3075.23 1.22884e+06 0
7.96099e+08 3042.76 1.21962e+06 0
7.99161e+08 3010.63 1.21046e+06 0
8.02235e+08 2978.82 1.20136e+06 0
8.0532e+08 2947.33 1.19232e+06 0
8.08418e+08 2916.17 1.18334e+06 0
8.11527e+08 2885.32 1.17442e+06 0
8.14649e+08 2854.79 1.16556e+06 0
8.17782e+08 2824.57 1.15677e+06 0
8.20927e+08 2794.66 1.14803e+06 0
8.24085e+08 2765.06 1.13935e+06 0
8.27255e+08 2735.76 1.13073e+06 0
8.30437e+08 2706.75 1.12217e+06 0
8.33631e+08 2678.05 1.11367e+06 0
8.36837e+08 2649.63 1.10523e+06 0
8.40056e+08 2621.51 1.09684e+06 0
8.43287e+08 2593.68 1.08851e+06 0
8.4653e+08 2566.13 1.08024e+06 0
8.49786e+08 2538.86 1.07202e+06 0
8.53055e+08 2511.87 1.06386e+06 0
8.56336e+08 2485.16 1.05576e+06 0
8.5963e+08 2458.72 1.04771e+06 0
8.62936e+08 2432.56 1.03971e+06 0
8.66255e+08 2406.66 1.03177e+06 0
8.69587e+08 2381.03 1.02389e+06 0
8.72932e+08 2355.66 1.01606e+06 0
8.76289e+08 2330.55 1.00828e+06 0
8.7966e+08 2305.7 1.00056e+06 0
8.83043e+08 2281.1 992885 0
8.8644e+08 2256.75 985265 0
8.89849e+08 2232.66 977700 0
8.93272e+08 2208.81 970184 0
8.96708e+08 2185.21 962721 0
9.00157e+08 2161.85 955310 0
9.03619e+08 2138.74 947950 0
9.07095e+08 2115.85 940640 0
9.10583e+08 2093.21 933383 0
9.14086e+08 2070.8 926172 0
9.17602e+08 2048.62 919013 0
9.21131e+08 2026.66 911903 0
9.24674e+08 2004.94 904843 0
9.28231e+08 1983.43 897830 0
9.31801e+08 1962.15 890867 0
9.35385e+08 1941.09 883952 0
9.38983e+08 1920.25 877084 0
9.42594e+08 1899.62 870266 0
9.4622e+08 1879.2 863493 0
9.49859e+08 1859 856768 0
9.53513e+08 1839 850089 0
9.5718e+08 1819.21 843458 0
9.60862e+08 1799.62 836871 0
9.64557e+08 1780.24 830333 0
9.68267e+08 1761.06 823838 0
9.71992e+08 1742.07 817388 0
9.7573e+08 1723.28 810985 0
9.79483e+08 1704.69 804625 0
9.83251e+08 1686.29 798309 0
9.87032e+08 1668.08 792040 0
9.90829e+08 1650.06 785812 0
9.9464e+08 1632.22 779629 0
9.98466e+08 1614.57 773488 0
1.00231e+09 1597.1 767385 0
1.00616e+09 1579.82 761339 0
1.01003e+09 1562.71 755328 0
1.01392e+09 1545.78 749350 0
1.01782e+09 1529.03 743423 0
1.02173e+09 1512.45 737544 0
1.02566e+09 1496.04 731700 0
1.02961e+09 1479.81 725889 0
1.03357e+09 1463.74 720127 0
1.03754e+09 1447.84 714413 0
1.04153e+09 1432.1 708733 0
1.04554e+09 1416.53 703087 0
1.04956e+09 1401.12 697487 0
1.0536e+09 1385.87 691922 0
1.05765e+09 1370.78 686403 0
1.06172e+09 1355.85 680917 0
1.0658e+09 1341.07 675478 0
1.0699e+09 1326.45 670072 0
1.07401e+09 1311.98 664711 0
1.07815e+09 1297.66 659371 0
1.08229e+09 1283.49 654089 0
1.08646e+09 1269.47 648826 0
1.09063e+09 1255.59 643621 0
1.09483e+09 1241.86 638436 0
1.09904e+09 1228.28 633296 0
1.10327e+09 1214.83 628187 0
1.10751e+09 1201.53 623123 0
1.11177e+09 1188.36 618090 0
1.11605e+09 1175.34 613089 0
1.12034e+09 1162.44 608132 0
1.12465e+09 1149.69 603206 0
1.12897e+09 1137.07 598323 0
1.13332e+09 1124.58 593459 0
1.13768e+09 1112.22 588639 0
1.14205e+09 1099.99 583860 0
1.14644e+09 1087.89 579112 0
1.15085e+09 1075.92 574395 0
1.15528e+09 1064.07 569709 0
1.15972e+09 1052.35 565064 0
1.16419e+09 1040.75 560439 0
1.16866e+09 1029.27 555865 0
1.17316e+09 1017.91 551311 0
1.17767e+09 1006.67 546798 0
1.1822e+09 995.553 542314 0
1.18675e+09 984.551 537860 0
1.19131e+09 973.664 533447 0
1.19589e+09 962.893 529062 0
1.20049e+09 952.235 524707 0
1.20511e+09 941.689 520382 0
1.20975e+09 931.255 516086 0
1.2144e+09 920.93 511829 0
1.21907e+09 910.715 507601 0
1.22376e+09 900.608 503401 0
1.22847e+09 890.607 499231 0
1.23319e+09 880.712 495098 0
1.23793e+09 870.922 490994 0
1.2427e+09 861.236 486910 0
1.24748e+09 851.652 482863 0
1.25227e+09 842.169 478852 0
1.25709e+09 832.787 474861 0
1.26193e+09 823.505 470898 0
1.26678e+09 814.32 466972 0
1.27165e+09 805.234 463073 0
1.27654e+09 796.243 459202 0
1.28145e+09 787.348 455358 0
1.28638e+09 778.548 451542 0
1.29133e+09 769.841 447754 0
1.2963e+09 761.227 443992 0
1.30128e+09 752.704 440265 0
1.30629e+09 744.272 436558 0
1.31131e+09 735.929 432885 0
1.31636e+09 727.676 429231 0
1.32142e+09 719.51 425612 0
1.3265e+09 711.431 422018 0
1.3316e+09 703.439 418451 0
1.33672e+09 695.532 414911 0
1.34187e+09 687.709 411389 0
1.34703e+09 679.969 407901 0
1.35221e+09 672.313 404438 0
1.35741e+09 664.738 401001 0
1.36263e+09 657.244 397590 0
1.36787e+09 649.83 394205 0
1.37313e+09 642.495 390844 0
1.37841e+09 635.239 387510 0
1.38372e+09 628.061 384194 0
1.38904e+09 620.959 380909 0
1.39438e+09 613.934 377649 0
1.39974e+09 606.984 374414 0
1.40513e+09 600.108 371198 0
1.41053e+09 593.307 368013 0
1.41596e+09 586.578 364846 0
1.4214e+09 579.922 361709 0
1.42687e+09 573.337 358591 0
1.43236e+09 566.823 355496 0
1.43787e+09 560.379 352426 0
1.4434e+09 554.004 349380 0
1.44895e+09 547.698 346358 0
1.45452e+09 541.46 343359 0
1.46012e+09 535.289 340378 0
1.46573e+09 529.185 337426 0
1.47137e+09 523.146 334492 0
1.47703e+09 517.173 331582 0
1.48271e+09 511.264 328694 0
1.48842e+09 505.419 325824 0
1.49414e+09 499.637 322983 0
1.49989e+09 493.918 320159 0
1.50566e+09 488.261 317357 0
1.51145e+09 482.664 314578 0
1.51726e+09 477.129 311822 0
1.5231e+09 471.653 309083 0
1.52896e+09 466.237 306366 0
1.53484e+09 460.879 303671 0
1.54074e+09 455.58 300999 0
1.54667e+09 450.338 298343 0
1.55261e+09 445.153 295714 0
1.55859e+09 440.025 293097 0
1.56458e+09 434.952 290506 0
1.5706e+09 429.934 287933 0
1.57664e+09 424.971 285380 0
1.5827e+09 420.062 282849 0
1.58879e+09 415.206 280334 0
1.5949e+09 410.404 277841 0
1.60104e+09 405.653 275364 0
1.6072e+09 400.955 272908 0
1.61338e+09 396.308 270472 0
1.61958e+09 391.711 268057 0
1.62581e+09 387.165 265658 0
1.63207e+09 382.669 263276 0
1.63834e+09 378.222 260918 0
1.64464e+09 373.823 258576 0
1.65097e+09 369.472 256250 0
1.65732e+09 365.17 253944 0
1.66369e+09 360.914 251658 0
1.67009e+09 356.705 249388 0
1.67652e+09 352.543 247133 0
1.68297e+09 348.426 244898 0
1.68944e+09 344.354 242683 0
1.69594e+09 340.327 240483 0
1.70246e+09 336.344 238302 0
1.70901e+09 332.405 236137 0
1.71558e+09 328.51 233990 0
1.72218e+09 324.657 231859 0
1.7288e+09 320.847 229747 0
1.73545e+09 317.079 227650 0
1.74213e+09 313.352 225568 0
1.74883e+09 309.667 223505 0
1.75556e+09 306.022 221457 0
1.76231e+09 302.418 219426 0
1.76909e+09 298.853 217411 0
1.77589e+09 295.328 215414 0
1.78272e+09 291.842 213432 0
1.78958e+09 288.395 211464 0
1.79646e+09 284.985 209514 0
1.80337e+09 281.614 207579 0
1.81031e+09 278.28 205658 0
1.81727e+09 274.983 203754 0
1.82426e+09 271.723 201865 0
1.83128e+09 268.499 199991 0
1.83832e+09 265.311 198133 0
1.84539e+09 262.158 196290 0
1.85249e+09 259.04 194460 0
1.85962e+09 255.958 192645 0
1.86677e+09 252.909 190847 0
1.87395e+09 249.895 189062 0
1.88116e+09 246.914 187292 0
1.88839e+09 243.966 185537 0
1.89565e+09 241.052 183797 0
1.90295e+09 238.17 182067 0
1.91027e+09 235.32 180354 0
1.91761e+09 232.502 178657 0
1.92499e+09 229.716 176970 0
1.93239e+09 226.961 175300 0
1.93983e+09 224.237 173641 0
1.94729e+09 221.544 171997 0
1.95478e+09 218.881 170366 0
1.96229e+09 216.247 168751 0
1.96984e+09 213.644 167146 0
1.97742e+09 211.069 165555 0
1.98502e+09 208.524 163979 0
1.99266e+09 206.007 162413 0
2.00032e+09 203.519 160862 0
2.00802e+09 201.059 159323 0
2.01574e+09 198.626 157797 0
2.02349e+09 196.222 156285 0
2.03128e+09 193.844 154783 0
2.03909e+09 191.493 153295 0
2.04693e+09 189.169 151820 0
2.05481e+09 186.871 150355 0
2.06271e+09 184.599 148904 0
2.07064e+09 182.353 147466 0
2.07861e+09 180.132 146038 0
2.0866e+09 177.937 144624 0
2.09463e+09 175.767 143220 0
2.10269e+09 173.621 141828 0
2.11077e+09 171.5 140449 0
2.11889e+09 169.403 139081 0
2.12704e+09 167.329 137724 0
2.13522e+09 165.28 136379 0
2.14344e+09 163.254 135044 0
2.15168e+09 161.251 133723 0
2.15996e+09 159.27 132411 0
2.16826e+09 157.313 131112 0
2.1766e+09 155.378 129823 0
2.18498e+09 153.465 128543 0
2.19338e+09 151.574 127277 0
2.20182e+09 149.705 126020 0
2.21028e+09 147.857 124775 0
2.21879e+09 146.03 123539 0
2.22732e+09 144.224 122315 0
2.23589e+09 142.439 121101 0
2.24449e+09 140.675 119897 0
2.25312e+09 138.931 118705 0
2.26179e+09 137.207 117521 0
2.27049e+09 135.503 116348 0
2.27922e+09 133.819 115186 0
2.28798e+09 132.154 114034 0
2.29679e+09 130.508 112890 0
2.30562e+09 128.882 111758 0
2.31449e+09 127.274 110635 0
2.32339e+09 125.685 109522 0
2.33233e+09 124.114 108418 0
2.3413e+09 122.561 107325 0
2.3503e+09 121.027 106241 0
2.35934e+09 119.51 105166 0
2.36842e+09 118.011 104100 0
2.37753e+09 116.53 103044 0
2.38667e+09 115.065 101997 0
2.39585e+09 113.618 100960 0
2.40507e+09 112.188 99930.5 0
2.41432e+09 110.774 98911.1 0
2.4236e+09 109.377 97901.2 0
2.43292e+09 107.996 96899.7 0
2.44228e+09 106.632 95906.7 0
2.45168e+09 105.283 94922 0
2.46111e+09 103.95 93946.7 0
2.47057e+09 102.633 92980.7 0
2.48008e+09 101.331 92021.8 0
2.48961e+09 100.045 91073.2 0
2.49919e+09 98.7733 90131.7 0
2.5088e+09 97.5169 89199.2 0
2.51845e+09 96.2753 88274.8 0
2.52814e+09 95.0484 87358.4 0
2.53786e+09 93.8359 86450.8 0
2.54762e+09 92.6377 85551.2 0
2.55742e+09 91.4537 84659.4 0
2.56726e+09 90.2837 83775.4 0
2.57713e+09 89.1275 82900 0
2.58705e+09 87.985 82031.5 0
2.597e+09 86.856 81171.6 0
2.60699e+09 85.7405 80319.3 0
2.61701e+09 84.6382 79475.4 0
2.62708e+09 83.549 78638.2 0
2.63718e+09 82.4727 77809.3 0
2.64733e+09 81.4093 76987.1 0
2.65751e+09 80.3585 76173 0
2.66773e+09 79.3202 75366.3 0
2.67799e+09 78.2944 74567 0
2.68829e+09 77.2807 73774.8 0
2.69863e+09 76.2792 72990 0
2.70901e+09 75.2897 72212.3 0
2.71943e+09 74.312 71441.7 0
2.72989e+09 73.3461 70678.2 0
2.74039e+09 72.3917 69921.8 0
2.75093e+09 71.4488 69172.4 0
2.76151e+09 70.5172 68429.9 0
2.77213e+09 69.5968 67694.4 0
2.7828e+09 68.6875 66965 0
2.7935e+09 67.7892 66243.1 0
2.80424e+09 66.9016 65528.1 0
2.81503e+09 66.0248 64819.1 0
2.82586e+09 65.1586 64116.8 0
2.83673e+09 64.3029 63421.2 0
2.84764e+09 63.4575 62732.2 0
2.85859e+09 62.6223 62049.7 0
2.86959e+09 61.7973 61373.2 0
2.88062e+09 60.9823 60703.7 0
2.8917e+09 60.1771 60040.2 0
2.90283e+09 59.3818 59382.4 0
2.91399e+09 58.5961 58731.5 0
2.9252e+09 57.82 58086.4 0
2.93645e+09 57.0534 57447.6 0
2.94774e+09 56.2961 56815 0
2.95908e+09 55.5481 56188.1 0
2.97046e+09 54.8092 55567.3 0
2.98189e+09 54.0793 54952.1 0
2.99336e+09 53.3584 54342.9 0
3.00487e+09 52.6463 53739.8 0
3.01643e+09 51.943 53142.1 0
3.02803e+09 51.2483 52550.4 0
3.03968e+09 50.5621 51964.1 0
3.05137e+09 49.8844 51383.7 0
3.06311e+09 49.215 50808.6 0
3.07489e+09 48.5539 50239.3 0
3.08671e+09 47.9009 49675.7 0
3.09859e+09 47.256 49116.9 0
3.11051e+09 46.6191 48563.7 0
3.12247e+09 45.99 48016.2 0
3.13448e+09 45.3688 47473.9 0
3.14654e+09 44.7552 46936.6 0
3.15864e+09 44.1493 46404.8 0
3.17079e+09 43.5508 45878.1 0
3.18298e+09 42.9599 45356.8 0
3.19523e+09 42.3763 44840.1 0
3.20752e+09 41.7999 44328.7 0
3.21985e+09 41.2308 43822.6 0
3.23224e+09 40.6687 43321 0
3.24467e+09 40.1137 42824.7 0
3.25715e+09 39.5656 42333.1 0
3.26968e+09 39.0244 41846.3 0
3.28225e+09 38.49 41364.7 0
3.29488e+09 37.9623 40887.4 0
3.30755e+09 37.4412 40415.1 0
3.32027e+09 36.9266 39947.5 0
3.33304e+09 36.4186 39484.5 0
3.34586e+09 35.9169 39026.1 0
3.35873e+09 35.4216 38572.3 0
3.37165e+09 34.9325 38123 0
3.38462e+09 34.4496 37678.1 0
3.39764e+09 33.9728 37237.8 0
3.41071e+09 33.5021 36801.8 0
3.42382e+09 33.0373 36370.6 0
3.43699e+09 32.5784 35943.5 0
3.45021e+09 32.1254 35520.6 0
3.46348e+09 31.6781 35102.1 0
3.47681e+09 31.2365 34687.5 0
3.49018e+09 30.8006 34277.5 0
3.5036e+09 30.3702 33871.8 0
3.51708e+09 29.9453 33469.8 0
3.53061e+09 29.5258 33072.1 0
3.54419e+09 29.1117 32678.5 0
3.55782e+09 28.7029 32288.9 0
3.5715e+09 28.2994 31903.5 0
3.58524e+09 27.9011 31521.8 0
3.59903e+09 27.5078 31144.1 0
3.61287e+09 27.1197 30770.3 0
3.62677e+09 26.7365 30400.3 0
3.64072e+09 26.3583 30034.2 0
3.65472e+09 25.9849 29671.9 0
3.66878e+09 25.6164 29313.3 0
3.68289e+09 25.2527 28958.5 0
3.69706e+09 24.8937 28607.2 0
3.71128e+09 24.5393 28259.8 0
3.72555e+09 24.1896 27916 0
3.73988e+09 23.8444 27575.8 0
3.75426e+09 23.5036 27239.2 0
3.7687e+09 23.1674 26906.1 0
3.7832e+09 22.8355 26576.4 0
3.79775e+09 22.5079 26250.2 0
3.81236e+09 22.1847 25927.5 0
3.82702e+09 21.8656 25608.2 0
3.84174e+09 21.5508 25292.3 0
3.85652e+09 21.2401 24979.7 0
3.87135e+09 20.9334 24670.5 0
3.88624e+09 20.6308 24364.6 0
3.90119e+09 20.3322 24061.9 0
3.91619e+09 20.0376 23762.6 0
3.93126e+09 19.7468 23466.2 0
3.94638e+09 19.4598 23173.2 0
3.96156e+09 19.1767 22883.2 0
3.97679e+09 18.8973 22596.6 0
3.99209e+09 18.6216 22312.8 0
4.00745e+09 18.3496 22032.1 0
4.02286e+09 18.0812 21754.6 0
4.03833e+09 17.8164 21480.1 0
4.05387e+09 17.5551 21208.4 0
4.06946e+09 17.2973 20939.8 0
4.08511e+09 17.0429 20674.1 0
4.10082e+09 16.7919 20411.4 0
4.1166e+09 16.5443 20151.4 0
4.13243e+09 16.3 19894.4 0
4.14832e+09 16.059 19640.2 0
4.16428e+09 15.8213 19388.7 0
4.1803e+09 15.5867 19140 0
4.19638e+09 15.3553 18894 0
4.21252e+09 15.1271 18650.8 0
4.22872e+09 14.9019 18410.3 0
4.24498e+09 14.6797 18172.6 0
4.26131e+09 14.4606 17937.3 0
4.2777e+09 14.2445 17704.8 0
4.29415e+09 14.0312 17474.9 0
4.31067e+09 13.8209 17247.4 0
4.32725e+09 13.6135 17022.6 0
4.34389e+09 13.4088 16800.3 0
4.3606e+09 13.207 16580.4 0
4.37737e+09 13.0079 16363.1 0
4.39421e+09 12.8116 16148.2 0
4.41111e+09 12.6179 15935.8 0
4.42808e+09 12.4269 15725.7 0
4.44511e+09 12.2386 15518 0
4.46221e+09 12.0528 15312.7 0
4.47937e+09 11.8696 15109.8 0
4.4966e+09 11.6889 14909.1 0
4.5139e+09 11.5107 14710.7 0
4.53126e+09 11.3349 14514.7 0
4.54869e+09 11.1616 14320.9 0
4.56618e+09 10.9907 14129.3 0
4.58374e+09 10.8222 13940 0
4.60138e+09 10.6561 13752.7 0
4.61907e+09 10.4922 13567.8 0
4.63684e+09 10.3306 13384.9 0
4.65467e+09 10.1713 13204.2 0
4.67258e+09 10.0142 13025.5 0
4.69055e+09 9.85931 12848.9 0
4.70859e+09 9.70659 12674.5 0
4.7267e+09 9.55602 12502 0
4.74488e+09 9.40756 12331.6 0
4.76313e+09 9.2612 12163.2 0
4.78145e+09 9.11689 11996.8 0
4.79984e+09 8.97463 11832.3 0
4.81831e+09 8.83437 11669.7 0
4.83684e+09 8.69611 11509.1 0
4.85544e+09 8.5598 11350.5 0
4.87412e+09 8.42543 11193.6 0
4.89286e+09 8.29297 11038.8 0
4.91168e+09 8.16239 10885.7 0
4.93058e+09 8.03368 10734.4 0
4.94954e+09 7.90681 10585 0
4.96858e+09 7.78175 10437.3 0
4.98769e+09 7.65848 10291.4 0
5.00687e+09 7.53698 10147.4 0
5.02613e+09 7.41722 10005 0
5.04546e+09 7.29919 9864.39 0
5.06487e+09 7.18286 9725.44 0
5.08435e+09 7.0682 9588.21 0
5.10391e+09 6.95521 9452.62 0
5.12354e+09 6.84384 9318.72 0
5.14324e+09 6.73409 9186.5 0
5.16303e+09 6.62594 9055.8 0
5.18288e+09 6.51935 8926.82 0
5.20282e+09 6.41432 8799.34 0
5.22283e+09 6.31082 8673.47 0
5.24292e+09 6.20882 8549.14 0
5.26309e+09 6.10832 8426.33 0
5.28333e+09 6.00929 8305.09 0
5.30365e+09 5.91172 8185.35 0
5.32405e+09 5.81557 8067.09 0
5.34453e+09 5.72084 7950.3 0
5.36508e+09 5.6275 7835.02 0
5.38572e+09 5.53555 7721.13 0
5.40643e+09 5.44495 7608.72 0
5.42723e+09 5.35569 7497.67 0
5.4481e+09 5.26775 7388.07 0
5.46906e+09 5.18112 7279.81 0
5.4901e+09 5.09578 7172.93 0
5.51121e+09 5.0117 7067.46 0
5.53241e+09 4.92888 6963.29 0
5.55369e+09 4.8473 6860.45 0
5.57505e+09 4.76694 6758.94 0
5.59649e+09 4.68778 6658.73 0
5.61802e+09 4.60981 6559.78 0
5.63963e+09 4.53301 6462.12 0
5.66132e+09 4.45737 6365.72 0
5.68309e+09 4.38287 6270.59 0
5.70495e+09 4.30949 6176.66 0
5.7269e+09 4.23722 6083.93 0
5.74892e+09 4.16605 5992.46 0
5.77104e+09 4.09596 5902.12 0
5.79323e+09 4.02693 5813.02 0
5.81552e+09 3.95895 5725.03 0
5.83788e+09 3.89201 5638.25 0
5.86034e+09 3.82609 5552.57 0
5.88288e+09 3.76118 5468.03 0
5.90551e+09 3.69726 5384.6 0
5.92822e+09 3.63433 5302.29 0
5.95102e+09 3.57236 5221.07 0
5.97391e+09 3.51135 5140.92 0
5.99689e+09 3.45127 5061.83 0
6.01995e+09 3.39213 4983.82 0
6.04311e+09 3.3339 4906.82 0
6.06635e+09 3.27657 4830.88 0
6.08969e+09 3.22013 4755.92 0
6.11311e+09 3.16457 4682.01 0
6.13662e+09 3.10987 4609.09 0
6.16022e+09 3.05603 4537.16 0
6.18392e+09 3.00303 4466.17 0
6.2077e+09 2.95086 4396.19 0
6.23158e+09 2.8995 4327.13 0
6.25555e+09 2.84896 4259.01 0
6.27961e+09 2.7992 4191.84 0
6.30376e+09 2.75024 4125.59 0
6.32801e+09 2.70204 4060.23 0
6.35235e+09 2.65461 3995.78 0
6.37678e+09 2.60793 3932.23 0
6.40131e+09 2.56198 3869.54 0
6.42593e+09 2.51677 3807.74 0
6.45065e+09 2.47228 3746.77 0
6.47546e+09 2.4285 3686.67 0
6.50036e+09 2.38542 3627.42 0
6.52537e+09 2.34303 3568.96 0
6.55046e+09 2.30131 3511.36 0
6.57566e+09 2.26027 3454.53 0
6.60095e+09 2.21989 3398.53 0
6.62634e+09 2.18015 3343.3 0
6.65183e+09 2.14106 3288.86 0
6.67741e+09 2.1026 3235.2 0
6.7031e+09 2.06477 3182.27 0
6.72888e+09 2.02755 3130.12 0
6.75476e+09 1.99093 3078.72 0
6.78074e+09 1.95491 3028.04 0
6.80682e+09 1.91948 2978.09 0
6.833e+09 1.88463 2928.86 0
6.85928e+09 1.85035 2880.34 0
6.88567e+09 1.81663 2832.51 0
6.91215e+09 1.78346 2785.38 0
6.93874e+09 1.75084 2738.93 0
6.96543e+09 1.71876 2693.15 0
6.99222e+09 1.68721 2648.05 0
7.01911e+09 1.65618 2603.61 0
7.04611e+09 1.62566 2559.81 0
7.07321e+09 1.59566 2516.65 0
7.10042e+09 1.56615 2474.13 0
7.12773e+09 1.53713 2432.23 0
7.15514e+09 1.5086 2390.97 0
7.18266e+09 1.48055 2350.3 0
7.21029e+09 1.45296 2310.24 0
7.23802e+09 1.42584 2270.78 0
7.26586e+09 1.39918 2231.9 0
7.29381e+09 1.37297 2193.6 0
7.32186e+09 1.3472 2155.88 0
7.35002e+09 1.32186 2118.73 0
7.37829e+09 1.29696 2082.13 0
7.40667e+09 1.27247 2046.09 0
7.43516e+09 1.24841 2010.58 0
7.46376e+09 1.22475 1975.62 0
7.49247e+09 1.2015 1941.19 0
7.52129e+09 1.17865 1907.28 0
7.55022e+09 1.15619 1873.89 0
7.57926e+09 1.13411 1841.01 0
7.60841e+09 1.11242 1808.64 0
7.63767e+09 1.0911 1776.77 0
7.66705e+09 1.07015 1745.38 0
7.69654e+09 1.04956 1714.48 0
7.72614e+09 1.02932 1684.06 0
7.75586e+09 1.00944 1654.11 0
7.78569e+09 0.98991 1624.63 0
7.81564e+09 0.970717 1595.6 0
7.8457e+09 0.951859 1567.04 0
7.87587e+09 0.933332 1538.92 0
7.90617e+09 0.91513 1511.24 0
7.93658e+09 0.897248 1483.99 0
7.9671e+09 0.879681 1457.18 0
7.99775e+09 0.862424 1430.79 0
8.02851e+09 0.845473 1404.82 0
8.05939e+09 0.828822 1379.26 0
8.09039e+09 0.812467 1354.11 0
8.12151e+09 0.796403 1329.36 0
8.15274e+09 0.780626 1305.02 0
8.1841e+09 0.76513 1281.06 0
8.21558e+09 0.749912 1257.48 0
8.24718e+09 0.734967 1234.28 0
8.2789e+09 0.72029 1211.47 0
8.31074e+09 0.705878 1189.02 0
8.34271e+09 0.691726 1166.93 0
8.3748e+09 0.67783 1145.21 0
8.40701e+09 0.664186 1123.84 0
8.43935e+09 0.650789 1102.82 0
8.47181e+09 0.637636 1082.15 0
8.50439e+09 0.624724 1061.82 0
8.5371e+09 0.612047 1041.82 0
8.56994e+09 0.599602 1022.15 0
8.6029e+09 0.587385 1002.81 0
8.63599e+09 0.575393 983.79 0
8.66921e+09 0.563622 965.086 0
8.70255e+09 0.552069 946.699 0
8.73602e+09 0.540729 928.619 0
8.76962e+09 0.529599 910.842 0
8.80336e+09 0.518676 893.359 0
8.83722e+09 0.507956 876.175 0
8.87121e+09 0.497436 859.283 0
8.90533e+09 0.487113 842.677 0
8.93958e+09 0.476983 826.355 0
8.97396e+09 0.467044 810.311 0
9.00848e+09 0.457291 794.539 0
9.04313e+09 0.447722 779.037 0
9.07791e+09 0.438334 763.804 0
9.11283e+09 0.429124 748.83 0
9.14788e+09 0.420088 734.117 0
9.18307e+09 0.411224 719.656 0
9.21839e+09 0.402529 705.449 0
9.25384e+09 0.394 691.491 4.89093e-301
9.28944e+09 0.385634 677.771 4.4444e-295
9.32517e+09 0.377429 664.294 3.16873e-289
