# profile_file data/collapsar_profile.dat
# sigma_table data/sigma_nuN_CC_IIM.dat
# Enu_GeV 1e+12
# sigma_cm2_interpolated 4.00898e-31
# r_cm rho_gcm3 tau survival
7.09497e+08 2217.62 159653 0
7.12226e+08 2190.23 158201 0
7.14965e+08 2163.17 156761 0
7.17715e+08 2136.45 155334 0
7.20475e+08 2110.04 153919 0
7.23247e+08 2083.95 152516 0
7.26028e+08 2058.18 151125 0
7.28821e+08 2032.72 149746 0
7.31624e+08 2007.57 148379 0
7.34438e+08 1982.72 147024 0
7.37263e+08 1958.17 145680 0
7.40099e+08 1933.92 144347 0
7.42946e+08 1909.96 143026 0
7.45803e+08 1886.29 141717 0
7.48672e+08 1862.91 140419 0
7.51551e+08 1839.81 139132 0
7.54442e+08 1816.99 137856 0
7.57344e+08 1794.45 136590 0
7.60257e+08 1772.18 135336 0
7.63181e+08 1750.18 134093 0
7.66116e+08 1728.45 132861 0
7.69063e+08 1706.98 131638 0
7.72021e+08 1685.77 130427 0
7.74991e+08 1664.82 129226 0
7.77971e+08 1644.12 128035 0
7.80964e+08 1623.67 126855 0
7.83968e+08 1603.48 125685 0
7.86983e+08 1583.52 124525 0
7.9001e+08 1563.81 123375 0
7.93049e+08 1544.34 122234 0
7.96099e+08 1525.1 121104 0
7.99161e+08 1506.1 119984 0
8.02235e+08 1487.33 118873 0
8.0532e+08 1468.79 117772 0
8.08418e+08 1450.47 116681 0
8.11527e+08 1432.38 115599 0
8.14649e+08 1414.5 114526 0
8.17782e+08 1396.85 113463 0
8.20927e+08 1379.41 112409 0
8.24085e+08 1362.18 111363 0
8.27255e+08 1345.16 110327 0
8.30437e+08 1328.34 109301 0
8.33631e+08 1311.74 108283 0
8.36837e+08 1295.33 107274 0
8.40056e+08 1279.12 106273 0
8.43287e+08 1263.12 105282 0
8.4653e+08 1247.3 104299 0
8.49786e+08 1231.68 103325 0
8.53055e+08 1216.25 102359 0
8.56336e+08 1201.01 101401 0
8.5963e+08 1185.96 100452 0
8.62936e+08 1171.09 99511.5 0
8.66255e+08 1156.4 98579 0
8.69587e+08 1141.89 97654.6 0
8.72932e+08 1127.55 96738.3 0
8.76289e+08 1113.39 95830.1 0
8.7966e+08 1099.41 94929.7 0
8.83043e+08 1085.6 94037.4 0
8.8644e+08 1071.95 93152.7 0
8.89849e+08 1058.47 92276 0
8.93272e+08 1045.16 91406.8 0
8.96708e+08 1032.01 90545.2 0
9.00157e+08 1019.02 89691.3 0
9.03619e+08 1006.19 88844.9 0
9.07095e+08 993.515 88005.9 0
9.10583e+08 980.997 87174.5 0
9.14086e+08 968.633 86350.1 0
9.17602e+08 956.42 85533 0
9.21131e+08 944.356 84723.3 0
9.24674e+08 932.441 83920.6 0
9.28231e+08 920.672 83124.9 0
9.31801e+08 909.047 82336.4 0
9.35385e+08 897.565 81554.8 0
9.38983e+08 886.224 80780.1 0
9.42594e+08 875.022 80012.4 0
9.4622e+08 863.957 79251.2 0
9.49859e+08 853.029 78497 0
9.53513e+08 842.235 77749.2 0
9.5718e+08 831.574 77008.3 0
9.60862e+08 821.043 76273.8 0
9.64557e+08 810.642 75546 0
9.68267e+08 800.37 74824.5 0
9.71992e+08 790.223 74109.3 0
9.7573e+08 780.202 73400.7 0
9.79483e+08 770.304 72698.2 0
9.83251e+08 760.527 72001.9 0
9.87032e+08 750.872 71312.1 0
9.90829e+08 741.335 70628.1 0
9.9464e+08 731.916 69950.4 0
9.98466e+08 722.613 69278.6 0
1.00231e+09 713.424 68612.3 0
1.00616e+09 704.35 67953.4 0
1.01003e+09 695.387 67299.5 0
1.01392e+09 686.534 66650.6 0
1.01782e+09 677.791 66008.3 0
1.02173e+09 669.156 65372.5 0
1.02566e+09 660.628 64741.7 0
1.02961e+09 652.205 64115.7 0
1.03357e+09 643.887 63496.1 0
1.03754e+09 635.671 62882.9 0
1.04153e+09 627.556 62274.5 0
1.04554e+09 619.543 61670.8 0
1.04956e+09 611.628 61073.4 0
1.0536e+09 603.811 60480.6 0
1.05765e+09 596.092 59894 0
1.06172e+09 588.467 59312 0
1.0658e+09 580.938 58736.1 0
1.0699e+09 573.501 58164.7 0
1.07401e+09 566.157 57599.3 0
1.07815e+09 558.904 57037 0
1.08229e+09 551.741 56482 0
1.08646e+09 544.667 55930.1 0
1.09063e+09 537.681 55385.3 0
1.09483e+09 530.781 54843.6 0
1.09904e+09 523.967 54307.5 0
1.10327e+09 517.238 53775.9 0
1.10751e+09 510.593 53249.8 0
1.11177e+09 504.03 52728.1 0
1.11605e+09 497.549 52210.6 0
1.12034e+09 491.148 51698.6 0
1.12465e+09 484.827 51190.8 0
1.12897e+09 478.585 50688.4 0
1.13332e+09 472.421 50189 0
1.13768e+09 466.333 49695 0
1.14205e+09 460.321 49206.1 0
1.14644e+09 454.384 48721.4 0
1.15085e+09 448.522 48240.7 0
1.15528e+09 442.732 47764.1 0
1.15972e+09 437.015 47292.6 0
1.16419e+09 431.369 46824.1 0
1.16866e+09 425.793 46361.5 0
1.17316e+09 420.287 45901.9 0
1.17767e+09 414.85 45447.3 0
1.1822e+09 409.481 44996.5 0
1.18675e+09 404.179 44549.6 0
1.19131e+09 398.944 44107.5 0
1.19589e+09 393.774 43669.3 0
1.20049e+09 388.668 43234.8 0
1.20511e+09 383.627 42804.1 0
1.20975e+09 378.649 42377.1 0
1.2144e+09 373.733 41954.8 0
1.21907e+09 368.878 41536.2 0
1.22376e+09 364.085 41121.2 0
1.22847e+09 359.352 40709.9 0
1.23319e+09 354.678 40303.1 0
1.23793e+09 350.063 39899.8 0
1.2427e+09 345.505 39499.3 0
1.24748e+09 341.005 39103.2 0
1.25227e+09 336.562 38711.4 0
1.25709e+09 332.174 38322.3 0
1.26193e+09 327.842 37936.7 0
1.26678e+09 323.564 37555.3 0
1.27165e+09 319.34 37177.4 0
1.27654e+09 315.169 36802.8 0
1.28145e+09 311.05 36431.7 0
1.28638e+09 306.984 36063.9 0
1.29133e+09 302.969 35699.4 0
1.2963e+09 299.004 35338.3 0
1.30128e+09 295.089 34981.1 0
1.30629e+09 291.224 34626.5 0
1.31131e+09 287.408 34275.9 0
1.31636e+09 283.639 33927.8 0
1.32142e+09 279.919 33583.6 0
1.3265e+09 276.245 33242.5 0
1.3316e+09 272.618 32904.6 0
1.33672e+09 269.036 32569.8 0
1.34187e+09 265.5 32237.5 0
1.34703e+09 262.009 31909 0
1.35221e+09 258.562 31583.4 0
1.35741e+09 255.158 31261 0
1.36263e+09 251.798 30941.5 0
1.36787e+09 248.48 30625.1 0
1.37313e+09 245.205 30311.6 0
1.37841e+09 241.97 30001.1 0
1.38372e+09 238.777 29693 0
1.38904e+09 235.625 29388.3 0
1.39438e+09 232.512 29086.5 0
1.39974e+09 229.439 28787.6 0
1.40513e+09 226.405 28491.1 0
1.41053e+09 223.41 28197.8 0
1.41596e+09 220.453 27906.9 0
1.4214e+09 217.533 27619.3 0
1.42687e+09 214.651 27333.9 0
1.43236e+09 211.805 27051.3 0
1.43787e+09 208.996 26771.4 0
1.4434e+09 206.222 26494.2 0
1.44895e+09 203.484 26219.7 0
1.45452e+09 200.78 25947.9 0
1.46012e+09 198.111 25678.3 0
1.46573e+09 195.477 25411.7 0
1.47137e+09 192.875 25147.3 0
1.47703e+09 190.308 24885.5 0
1.48271e+09 187.772 24626.3 0
1.48842e+09 185.27 24369.2 0
1.49414e+09 182.799 24115 0
1.49989e+09 180.36 23863 0
1.50566e+09 177.952 23613.4 0
1.51145e+09 175.575 23366.3 0
1.51726e+09 173.229 23121.7 0
1.5231e+09 170.913 22879.1 0
1.52896e+09 168.626 22638.9 0
1.53484e+09 166.369 22401.1 0
1.54074e+09 164.14 22165.7 0
1.54667e+09 161.94 21932.3 0
1.55261e+09 159.769 21701.6 0
1.55859e+09 157.625 21472.5 0
1.56458e+09 155.509 21246.1 0
1.5706e+09 153.421 21021.6 0
1.57664e+09 151.359 20799.4 0
1.5827e+09 149.324 20579.4 0
1.58879e+09 147.314 20361.3 0
1.5949e+09 145.331 20145.5 0
1.60104e+09 143.374 19931.5 0
1.6072e+09 141.441 19719.7 0
1.61338e+09 139.534 19510.1 0
1.61958e+09 137.651 19302.7 0
1.62581e+09 135.793 19097 0
1.63207e+09 133.958 18893.2 0
1.63834e+09 132.147 18691.8 0
1.64464e+09 130.36 18492.1 0
1.65097e+09 128.596 18294.3 0
1.65732e+09 126.855 18098.5 0
1.66369e+09 125.136 17904.7 0
1.67009e+09 123.439 17712.7 0
1.67652e+09 121.765 17522.3 0
1.68297e+09 120.112 17334 0
1.68944e+09 118.481 17147.7 0
1.69594e+09 116.871 16963 0
1.70246e+09 115.282 16780.3 0
1.70901e+09 113.713 16599.2 0
1.71558e+09 112.165 16420.1 0
1.72218e+09 110.637 16242.6 0
1.7288e+09 109.129 16067 0
1.73545e+09 107.64 15892.9 0
1.74213e+09 106.171 15720.5 0
1.74883e+09 104.721 15550 0
1.75556e+09 103.291 15381 0
1.76231e+09 101.878 15213.8 0
1.76909e+09 100.484 15048.2 0
1.77589e+09 99.1087 14884.4 0
1.78272e+09 97.751 14722 0
1.78958e+09 96.411 14561.3 0
1.79646e+09 95.0886 14402.2 0
1.80337e+09 93.7836 14244.7 0
1.81031e+09 92.4956 14088.6 0
1.81727e+09 91.2244 13934.3 0
1.82426e+09 89.97 13781.4 0
1.83128e+09 88.732 13629.9 0
1.83832e+09 87.5103 13480.2 0
1.84539e+09 86.3045 13331.8 0
1.85249e+09 85.1147 13184.9 0
1.85962e+09 83.9405 13039.4 0
1.86677e+09 82.7817 12895.5 0
1.87395e+09 81.6381 12753 0
1.88116e+09 80.5097 12611.9 0
1.88839e+09 79.396 12472.3 0
1.89565e+09 78.2971 12334.1 0
1.90295e+09 77.2127 12197.1 0
1.91027e+09 76.1425 12061.6 0
1.91761e+09 75.0865 11927.6 0
1.92499e+09 74.0445 11794.7 0
1.93239e+09 73.0162 11663.4 0
1.93983e+09 72.0015 11533.1 0
1.94729e+09 71.0002 11404.3 0
1.95478e+09 70.0122 11276.9 0
1.96229e+09 69.0373 11150.8 0
1.96984e+09 68.0753 11025.8 0
1.97742e+09 67.126 10902.1 0
1.98502e+09 66.1894 10779.8 0
1.99266e+09 65.2651 10658.6 0
2.00032e+09 64.3532 10538.7 0
2.00802e+09 63.4533 10419.9 0
2.01574e+09 62.5655 10302.5 0
2.02349e+09 61.6894 10186.3 0
2.03128e+09 60.825 10071 0
2.03909e+09 59.9722 9957.17 0
2.04693e+09 59.1306 9844.45 0
2.05481e+09 58.3004 9732.75 0
2.06271e+09 57.4811 9622.33 0
2.07064e+09 56.6729 9513.06 0
2.07861e+09 55.8754 9404.78 0
2.0866e+09 55.0886 9297.75 0
2.09463e+09 54.3123 9191.71 0
2.10269e+09 53.5464 9086.77 0
2.11077e+09 52.7907 8983.05 0
2.11889e+09 52.0452 8880.29 0
2.12704e+09 51.3097 8778.61 0
2.13522e+09 50.584 8677.99 0
2.14344e+09 49.8681 8578.32 0
2.15168e+09 49.1618 8479.82 0
2.15996e+09 48.4649 8382.24 0
2.16826e+09 47.7775 8285.81 0
2.1766e+09 47.0993 8190.29 0
2.18498e+09 46.4302 8095.68 0
2.19338e+09 45.7702 8002.19 0
2.20182e+09 45.119 7909.59 0
2.21028e+09 44.4766 7818.09 0
2.21879e+09 43.8429 7727.37 0
2.22732e+09 43.2178 7637.72 0
2.23589e+09 42.6011 7548.94 0
2.24449e+09 41.9927 7461.12 0
2.25312e+09 41.3926 7374.25 0
2.26179e+09 40.8006 7288.23 0
2.27049e+09 40.2166 7203.15 0
2.27922e+09 39.6405 7118.99 0
2.28798e+09 39.0723 7035.76 0
2.29679e+09 38.5117 6953.25 0
2.30562e+09 37.9588 6871.74 0
2.31449e+09 37.4134 6791.04 0
2.32339e+09 36.8754 6711.22 0
2.33233e+09 36.3447 6632.21 0
2.3413e+09 35.8213 6554.06 0
2.3503e+09 35.3049 6476.79 0
2.35934e+09 34.7957 6400.3 0
2.36842e+09 34.2933 6324.57 0
2.37753e+09 33.7979 6249.69 0
2.38667e+09 33.3092 6175.65 0
2.39585e+09 32.8272 6102.36 0
2.40507e+09 32.3517 6029.82 0
2.41432e+09 31.8828 5958.09 0
2.4236e+09 31.4203 5887.18 0
2.43292e+09 30.9642 5816.99 0
2.44228e+09 30.5143 5747.53 0
2.45168e+09 30.0706 5678.79 0
2.46111e+09 29.6329 5610.82 0
2.47057e+09 29.2013 5543.64 0
2.48008e+09 28.7757 5477.08 0
2.48961e+09 28.3559 5411.36 0
2.49919e+09 27.9418 5346.25 0
2.5088e+09 27.5335 5281.9 0
2.51845e+09 27.1308 5218.22 0
2.52814e+09 26.7337 5155.21 0
2.53786e+09 26.3421 5092.94 0
2.54762e+09 25.9558 5031.32 0
2.55742e+09 25.575 4970.36 0
2.56726e+09 25.1993 4910.05 0
2.57713e+09 24.8289 4850.45 0
2.58705e+09 24.4637 4791.42 0
2.597e+09 24.1035 4733.09 0
2.60699e+09 23.7483 4675.38 0
2.61701e+09 23.398 4618.36 0
2.62708e+09 23.0526 4561.89 0
2.63718e+09 22.712 4506.09 0
2.64733e+09 22.3761 4450.85 0
2.65751e+09 22.045 4396.26 0
2.66773e+09 21.7184 4342.27 0
2.67799e+09 21.3964 4288.88 0
2.68829e+09 21.0789 4236.06 0
2.69863e+09 20.7658 4183.83 0
2.70901e+09 20.4572 4132.18 0
2.71943e+09 20.1528 4081.1 0
2.72989e+09 19.8527 4030.59 0
2.74039e+09 19.5568 3980.64 0
2.75093e+09 19.265 3931.24 0
2.76151e+09 18.9774 3882.4 0
2.77213e+09 18.6938 3834.11 0
2.7828e+09 18.4142 3786.31 0
2.7935e+09 18.1385 3739.1 0
2.80424e+09 17.8667 3692.42 0
2.81503e+09 17.5987 3646.23 0
2.82586e+09 17.3345 3600.56 0
2.83673e+09 17.074 3555.41 0
2.84764e+09 16.8173 3510.78 0
2.85859e+09 16.5641 3466.65 0
2.86959e+09 16.3145 3422.99 0
2.88062e+09 16.0685 3379.88 0
2.8917e+09 15.8259 3337.22 0
2.90283e+09 15.5868 3295.01 0
2.91399e+09 15.3511 3253.34 0
2.9252e+09 15.1187 3212.1 0
2.93645e+09 14.8897 3171.35 0
2.94774e+09 14.6639 3131.07 0
2.95908e+09 14.4413 3091.23 0
2.97046e+09 14.2219 3051.86 0
2.98189e+09 14.0056 3012.91 0
2.99336e+09 13.7924 2974.42 0
3.00487e+09 13.5822 2936.39 0
3.01643e+09 13.375 2898.77 0
3.02803e+09 13.1709 2861.6 0
3.03968e+09 12.9696 2824.84 0
3.05137e+09 12.7712 2788.51 0
3.06311e+09 12.5757 2752.59 0
3.07489e+09 12.383 2717.1 0
3.08671e+09 12.193 2682.04 0
3.09859e+09 12.0058 2647.33 0
3.11051e+09 11.8212 2613.05 0
3.12247e+09 11.6394 2579.18 0
3.13448e+09 11.4601 2545.69 0
3.14654e+09 11.2835 2512.58 0
3.15864e+09 11.1093 2479.87 0
3.17079e+09 10.9378 2447.54 0
3.18298e+09 10.7686 2415.59 0
3.19523e+09 10.602 2383.99 0
3.20752e+09 10.4377 2352.78 0
3.21985e+09 10.2759 2321.95 0
3.23224e+09 10.1164 2291.45 0
3.24467e+09 9.95916 2261.33 0
3.25715e+09 9.80425 2231.55 0
3.26968e+09 9.65159 2202.13 0
3.28225e+09 9.50116 2173.06 0
3.29488e+09 9.35292 2144.32 0
3.30755e+09 9.20685 2115.93 0
3.32027e+09 9.06291 2087.88 0
3.33304e+09 8.92108 2060.16 0
3.34586e+09 8.78132 2032.76 0
3.35873e+09 8.64361 2005.69 0
3.37165e+09 8.50792 1978.94 0
3.38462e+09 8.37422 1952.51 0
3.39764e+09 8.24248 1926.39 0
3.41071e+09 8.11268 1900.59 0
3.42382e+09 7.98479 1875.12 0
3.43699e+09 7.85879 1849.93 0
3.45021e+09 7.73464 1825.04 0
3.46348e+09 7.61233 1800.46 0
3.47681e+09 7.49182 1776.16 0
3.49018e+09 7.37309 1752.16 0
3.5036e+09 7.25612 1728.47 0
3.51708e+09 7.14089 1705.04 0
3.53061e+09 7.02736 1681.9 0
3.54419e+09 6.91552 1659.04 0
3.55782e+09 6.80534 1636.47 0
3.5715e+09 6.69679 1614.17 0
3.58524e+09 6.58987 1592.13 0
3.59903e+09 6.48453 1570.37 0
3.61287e+09 6.38077 1548.87 0
3.62677e+09 6.27855 1527.63 0
3.64072e+09 6.17787 1506.66 0
3.65472e+09 6.07869 1485.94 0
3.66878e+09 5.98099 1465.48 0
3.68289e+09 5.88476 1445.27 0
3.69706e+09 5.78997 1425.3 0
3.71128e+09 5.6966 1405.58 0
3.72555e+09 5.60464 1386.11 0
3.73988e+09 5.51406 1366.88 0
3.75426e+09 5.42485 1347.89 0
3.7687e+09 5.33698 1329.13 0
3.7832e+09 5.25044 1310.6 0
3.79775e+09 5.1652 1292.31 0
3.81236e+09 5.08126 1274.23 0
3.82702e+09 4.99858 1256.4 0
3.84174e+09 4.91716 1238.78 0
3.85652e+09 4.83697 1221.37 0
3.87135e+09 4.758 1204.2 0
3.88624e+09 4.68023 1187.23 0
3.90119e+09 4.60364 1170.48 0
3.91619e+09 4.52822 1153.94 0
3.93126e+09 4.45395 1137.6 0
3.94638e+09 4.38081 1121.48 0
3.96156e+09 4.30879 1105.56 0
3.97679e+09 4.23787 1089.84 0
3.99209e+09 4.16804 1074.32 0
4.00745e+09 4.09928 1058.99 0
4.02286e+09 4.03157 1043.86 0
4.03833e+09 3.96491 1028.93 0
4.05387e+09 3.89926 1014.18 0
4.06946e+09 3.83463 999.625 0
4.08511e+09 3.771 985.257 0
4.10082e+09 3.70834 971.073 0
4.1166e+09 3.64666 957.063 0
4.13243e+09 3.58592 943.242 0
4.14832e+09 3.52613 929.6 0
4.16428e+09 3.46726 916.127 0
4.1803e+09 3.40931 902.829 0
4.19638e+09 3.35226 889.704 0
4.21252e+09 3.29609 876.751 0
4.22872e+09 3.2408 863.968 0
4.24498e+09 3.18637 851.353 0
4.26131e+09 3.13278 838.896 0
4.2777e+09 3.08004 826.604 0
4.29415e+09 3.02811 814.475 0
4.31067e+09 2.97701 802.5 0
4.32725e+09 2.9267 790.684 0
4.34389e+09 2.87718 779.026 0
4.3606e+09 2.82844 767.517 0
4.37737e+09 2.78046 756.162 0
4.39421e+09 2.73324 744.954 0
4.41111e+09 2.68676 733.897 0
4.42808e+09 2.64102 722.983 0
4.44511e+09 2.596 712.217 0
4.46221e+09 2.55169 701.591 0
4.47937e+09 2.50808 691.11 7.15579e-301
4.4966e+09 2.46516 680.766 2.22282e-296
4.5139e+09 2.42292 670.558 6.0279e-292
4.53126e+09 2.38136 660.491 1.42081e-287
4.54869e+09 2.34045 650.556 2.9321e-283
4.56618e+09 2.3002 640.758 5.27542e-279
4.58374e+09 2.26059 631.091 8.33389e-275
4.60138e+09 2.22161 621.546 1.16383e-270
4.61907e+09 2.18325 612.14 1.41564e-266
4.63684e+09 2.14551 602.855 1.52615e-262
4.65467e+09 2.10837 593.699 1.44498e-258
4.67258e+09 2.07183 584.661 1.2156e-254
4.69055e+09 2.03587 575.751 9.00668e-251
4.70859e+09 2.00049 566.961 5.91486e-247
4.7267e+09 1.96568 558.291 3.44744e-243
4.74488e+09 1.93143 549.738 1.7856e-239
4.76313e+09 1.89774 541.302 8.22944e-236
4.78145e+09 1.86458 532.982 3.37913e-232
4.79984e+09 1.83197 524.776 1.23776e-228
4.81831e+09 1.79988 516.679 4.06746e-225
4.83684e+09 1.76831 508.697 1.19013e-221
4.85544e+09 1.73726 500.826 3.11814e-218
4.87412e+09 1.70671 493.06 7.35489e-215
4.89286e+09 1.67665 485.407 1.55075e-211
4.91168e+09 1.64709 477.856 2.95037e-208
4.93058e+09 1.61801 470.407 5.07046e-205
4.94954e+09 1.5894 463.066 7.81891e-202
4.96858e+09 1.56126 455.824 1.09157e-198
4.98769e+09 1.53359 448.685 1.37595e-195
5.00687e+09 1.50636 441.647 1.56788e-192
5.02613e+09 1.47958 434.704 1.62269e-189
5.04546e+09 1.45325 427.861 1.52158e-186
5.06487e+09 1.42734 421.112 1.29867e-183
5.08435e+09 1.40187 414.459 1.00647e-180
5.10391e+09 1.37681 407.898 7.11468e-178
5.12354e+09 1.35217 401.431 4.57677e-175
5.14324e+09 1.32793 395.058 2.68223e-172
5.16303e+09 1.3041 388.77 1.4428e-169
5.18288e+09 1.28066 382.577 7.06324e-167
5.20282e+09 1.25761 376.467 3.17979e-164
5.22283e+09 1.23494 370.446 1.30963e-161
5.24292e+09 1.21266 364.511 4.95458e-159
5.26309e+09 1.19074 358.659 1.72343e-156
5.28333e+09 1.16919 352.893 5.50144e-154
5.30365e+09 1.148 347.209 1.6178e-151
5.32405e+09 1.12716 341.607 4.38676e-149
5.34453e+09 1.10668 336.084 1.09784e-146
5.36508e+09 1.08653 330.643 2.53141e-144
5.38572e+09 1.06673 325.279 5.41133e-142
5.40643e+09 1.04726 319.994 1.06785e-139
5.42723e+09 1.02811 314.783 1.95695e-137
5.4481e+09 1.00929 309.65 3.31682e-135
5.46906e+09 0.990792 304.589 5.22963e-133
5.4901e+09 0.972603 299.603 7.65846e-131
5.51121e+09 0.954722 294.692 1.04016e-128
5.53241e+09 0.937144 289.85 1.31747e-126
5.55369e+09 0.919865 285.08 1.55392e-124
5.57505e+09 0.902881 280.38 1.7082e-122
5.59649e+09 0.886185 275.75 1.75161e-120
5.61802e+09 0.869774 271.186 1.68038e-118
5.63963e+09 0.853644 266.69 1.50618e-116
5.66132e+09 0.837789 262.262 1.26242e-114
5.68309e+09 0.822206 257.899 9.90254e-113
5.70495e+09 0.806891 253.6 7.28972e-111
5.7269e+09 0.791838 249.364 5.03984e-109
5.74892e+09 0.777045 245.194 3.26238e-107
5.77104e+09 0.762506 241.083 1.99005e-105
5.79323e+09 0.748218 237.037 1.13843e-103
5.81552e+09 0.734177 233.048 6.14562e-102
5.83788e+09 0.720379 229.122 3.11625e-100
5.86034e+09 0.70682 225.252 1.49318e-98
5.88288e+09 0.693496 221.442 6.74233e-97
5.90551e+09 0.680404 217.689 2.87592e-95
5.92822e+09 0.66754 213.994 1.15772e-93
5.95102e+09 0.654899 210.354 4.40861e-92
5.97391e+09 0.642479 206.769 1.58916e-90
5.99689e+09 0.630277 203.239 5.42616e-89
6.01995e+09 0.618287 199.763 1.75351e-87
6.04311e+09 0.606508 196.339 5.38284e-86
6.06635e+09 0.594936 192.969 1.56603e-84
6.08969e+09 0.583567 189.648 4.33329e-83
6.11311e+09 0.572398 186.38 1.1379e-81
6.13662e+09 0.561426 183.162 2.84157e-80
6.16022e+09 0.550648 179.994 6.7523e-79
6.18392e+09 0.540061 176.874 1.52978e-77
6.2077e+09 0.52966 173.803 3.29774e-76
6.23158e+09 0.519445 170.779 6.78581e-75
6.25555e+09 0.509411 167.802 1.33196e-73
6.27961e+09 0.499555 164.872 2.49544e-72
6.30376e+09 0.489875 161.987 4.46509e-71
6.32801e+09 0.480367 159.147 7.64375e-70
6.35235e+09 0.471029 156.352 1.25116e-68
6.37678e+09 0.461859 153.601 1.95931e-67
6.40131e+09 0.452853 150.892 2.94043e-66
6.42593e+09 0.444008 148.227 4.22663e-65
6.45065e+09 0.435323 145.603 5.82855e-64
6.47546e+09 0.426794 143.021 7.70702e-63
6.50036e+09 0.418418 140.48 9.77716e-62
6.52537e+09 0.410194 137.979 1.19302e-60
6.55046e+09 0.402119 135.518 1.39675e-59
6.57566e+09 0.39419 133.096 1.57446e-58
6.60095e+09 0.386405 130.713 1.70635e-57
6.62634e+09 0.378761 128.368 1.78057e-56
6.65183e+09 0.371256 126.06 1.78986e-55
6.67741e+09 0.363889 123.79 1.7325e-54
6.7031e+09 0.356655 121.556 1.61846e-53
6.72888e+09 0.349554 119.358 1.45732e-52
6.75476e+09 0.342584 117.196 1.26655e-51
6.78074e+09 0.33574 115.068 1.06292e-50
6.80682e+09 0.329023 112.975 8.61776e-50
6.833e+09 0.322429 110.917 6.75312e-49
6.85928e+09 0.315957 108.891 5.11715e-48
6.88567e+09 0.309605 106.899 3.75398e-47
6.91215e+09 0.303369 104.939 2.66337e-46
6.93874e+09 0.29725 103.011 1.83098e-45
6.96543e+09 0.291243 101.115 1.21932e-44
6.99222e+09 0.285349 99.2508 7.86906e-44
7.01911e+09 0.279564 97.4171 4.92364e-43
7.04611e+09 0.273887 95.6133 2.99008e-42
7.07321e+09 0.268316 93.8396 1.76198e-41
7.10042e+09 0.262849 92.0949 1.00856e-40
7.12773e+09 0.257484 90.3795 5.6063e-40
7.15514e+09 0.25222 88.693 3.02765e-39
7.18266e+09 0.247056 87.0344 1.59012e-38
7.21029e+09 0.241988 85.4033 8.1248e-38
7.23802e+09 0.237016 83.7999 4.03797e-37
7.26586e+09 0.232137 82.2232 1.95388e-36
7.29381e+09 0.227352 80.673 9.20828e-36
7.32186e+09 0.222656 79.1492 4.22596e-35
7.35002e+09 0.21805 77.6511 1.89032e-34
7.37829e+09 0.213532 76.1783 8.2445e-34
7.40667e+09 0.209099 74.7305 3.50723e-33
7.43516e+09 0.204751 73.3072 1.45575e-32
7.46376e+09 0.200486 71.9082 5.89768e-32
7.49247e+09 0.196303 70.533 2.33291e-31
7.52129e+09 0.1922 69.1814 9.01329e-31
7.55022e+09 0.188176 67.8531 3.40238e-30
7.57926e+09 0.184229 66.5476 1.25528e-29
7.60841e+09 0.180358 65.2647 4.52793e-29
7.63767e+09 0.176562 64.004 1.59735e-28
7.66705e+09 0.17284 62.7649 5.51525e-28
7.69654e+09 0.169189 61.5473 1.86358e-27
7.72614e+09 0.16561 60.351 6.16428e-27
7.75586e+09 0.1621 59.1753 1.99746e-26
7.78569e+09 0.158658 58.0203 6.34005e-26
7.81564e+09 0.155284 56.8853 1.97252e-25
7.8457e+09 0.151975 55.7704 6.01494e-25
7.87587e+09 0.148731 54.6752 1.79824e-24
7.90617e+09 0.145551 53.5989 5.27604e-24
7.93658e+09 0.142433 52.5417 1.51854e-23
7.9671e+09 0.139377 51.5035 4.28869e-23
7.99775e+09 0.13638 50.4832 1.18965e-22
8.02851e+09 0.133443 49.4813 3.23992e-22
8.05939e+09 0.130565 48.4972 8.66828e-22
8.09039e+09 0.127743 47.5306 2.27892e-21
8.12151e+09 0.124977 46.5812 5.88889e-21
8.15274e+09 0.122266 45.6491 1.49564e-20
8.1841e+09 0.119609 44.7335 3.73665e-20
8.21558e+09 0.117005 43.8344 9.18283e-20
8.24718e+09 0.114454 42.9515 2.22034e-19
8.2789e+09 0.111953 42.0845 5.28343e-19
8.31074e+09 0.109503 41.2334 1.23758e-18
8.34271e+09 0.107101 40.3975 2.85501e-18
8.3748e+09 0.104749 39.5768 6.48646e-18
8.40701e+09 0.102443 38.7712 1.45169e-17
8.43935e+09 0.100185 37.9802 3.20196e-17
8.47181e+09 0.0979716 37.2037 6.9602e-17
8.50439e+09 0.0958035 36.4417 1.49139e-16
8.5371e+09 0.0936795 35.6935 3.15153e-16
8.56994e+09 0.0915987 34.959 6.56907e-16
8.6029e+09 0.0895603 34.2382 1.35062e-15
8.63599e+09 0.0875636 33.5307 2.7403e-15
8.66921e+09 0.0856078 32.8363 5.48766e-15
8.70255e+09 0.0836922 32.1549 1.08467e-14
8.73602e+09 0.0818159 31.4862 2.11695e-14
8.76962e+09 0.0799782 30.83 4.08044e-14
8.80336e+09 0.0781784 30.1858 7.77066e-14
8.83722e+09 0.0764158 29.554 1.46177e-13
8.87121e+09 0.0746898 28.934 2.71731e-13
8.90533e+09 0.0729995 28.3257 4.99249e-13
8.93958e+09 0.0713444 27.7289 9.06766e-13
8.97396e+09 0.0697237 27.1434 1.62837e-12
9.00848e+09 0.0681368 26.569 2.89228e-12
9.04313e+09 0.0665831 26.0055 5.08116e-12
